Ticker,Date,Shares (Basic),Shares (Diluted),Revenue,Cost of Revenue,Gross Profit,Operating Expenses,"Selling, General & Administrative",Operating Income (Loss),Non-Operating Income (Loss),"Interest Expense, Net","Pretax Income (Loss), Adj.",Pretax Income (Loss),"Income Tax (Expense) Benefit, Net",Income (Loss) from Continuing Operations,Net Income,Net Income (Common),"Cash, Cash Equivalents & Short Term Investments",Accounts & Notes Receivable,Inventories,Total Current Assets,"Property, Plant & Equipment, Net",Other Long Term Assets,Total Noncurrent Assets,Total Assets,Payables & Accruals,Short Term Debt,Total Current Liabilities,Long Term Debt,Total Noncurrent Liabilities,Total Liabilities,Share Capital & Additional Paid-In Capital,Retained Earnings,Total Equity,Total Liabilities & Equity,Net Income/Starting Line,Non-Cash Items,Change in Working Capital,Net Cash from Operating Activities,Change in Fixed Assets & Intangibles,Net Cash from Investing Activities,Cash from (Repayment of) Debt,Cash from (Repurchase of) Equity,Net Cash from Financing Activities,Net Change in Cash,(Dividends + Share Buyback) / FCF,Asset Turnover,CapEx / (Depr + Amor),Current Ratio,Dividends / FCF,Gross Profit Margin,Interest Coverage,Inventory Turnover,Log Revenue,Net Profit Margin,Quick Ratio,Return on Assets,Return on Equity,Share Buyback / FCF,Assets Growth,Assets Growth QOQ,Assets Growth YOY,Earnings Growth,Earnings Growth QOQ,Earnings Growth YOY,FCF Growth,FCF Growth QOQ,FCF Growth YOY,Sales Growth,Sales Growth QOQ,Sales Growth YOY,EBITDA,Total Debt,Free Cash Flow,Operating Margin,Free Cash Flow to Net Income,Liabilities to Equity Ratio,"Earnings Per Share, Basic","Earnings Per Share, Diluted",Sales Per Share,Equity Per Share,Free Cash Flow Per Share,Pietroski F-Score,Sector,Industry
CRIS,2021-06-30,62933963.0,62933963.0,0.1639019618071724,0.0,0.1639019618071724,-0.5645759190470812,-0.20117913121091707,-0.4006739572399088,0.0009533802916558742,0.0009374906201282763,-0.39972057694825286,-0.47869224444041447,0.0,-0.47869224444041447,-0.47869224444041447,-0.47869224444041447,2.485351192646171,0.034687152944746225,0.0,2.571934012800052,0.0098515963471107,0.2569995472873685,0.4565261526594154,3.0284601654594674,0.08725018635804009,0.014157697331089732,0.11108469364943695,0.0053071502902177,0.980186167522932,1.091270861172369,18.729791416440754,-16.792459105109906,1.9371893042870985,3.0284601654594674,-0.47869224444041447,0.05432678695285723,-0.053341627318146165,-0.4751329580182325,-0.006927896786032686,-0.9209653617395746,0.014157697331089732,0.14364263060948507,2.9587839558109508,1.5626856360531436,0.2979761355395873,0.05412056056623276,2.691358024691358,23.152910885424117,0.0,1.0,427.3898305084746,0.0,7.013469232309171,-2.9206010664081434,22.68573880703762,-0.15806456690434592,-0.24710659065742527,0.2979761355395873,6.136710851494047,-0.06735728476497127,6.136710851494047,-0.05756115873115186,0.320606624983371,0.022453393758368634,0.2184425077312342,1.297994768962511,0.4236793777681753,-0.05764662890553629,-0.2761243386243386,-0.19195275009228496,-0.3980998304524379,0.014157697331089732,0.0,-2.4446,0.0,0.56333,-0.47868999999999995,-0.47868999999999995,0.1639,1.9371900000000002,0.0,3.0,1,10
CROX,2021-06-30,67951500.0,67951500.0,23.029498980890782,-10.240892401197913,12.78860657969287,-7.798738806354533,-7.798738806354533,4.989867773338337,-0.10609037328094302,-0.09283091616814934,4.883777400057394,4.573688586712581,1.3153352023134146,5.889023789025996,5.889023789025996,5.889023789025996,3.765465074354503,3.3658859627822784,2.8914299169260427,10.701485618419019,1.0323539583379322,8.314621457951628,9.34697541628956,20.04846103470858,4.082588316667034,0.00016188016452911268,4.793830894093581,5.019800887397629,10.45369123566073,15.24752212975431,7.731911731161196,9.591311450078365,4.800938904954269,20.04846103470858,5.889023789025996,-3.08689285740565,2.3956939876235257,5.621156265866095,-0.493028115641303,-0.49414656041441324,0.0,-2.789666158951605,-2.927367313451506,2.21708130063354,0.5439930667156435,1.1486916098458295,1.1646388097059028,2.2323452484742807,-0.0,0.5553141468819833,53.75221940393151,7.964743964942461,9.19448353779484,0.2557165396395527,1.487610054397878,0.29373944358276266,1.2266400188823257,0.5439930667156435,0.6291052807806372,0.21774827191360147,0.6291052807806372,2.7795198247039044,-0.46327387770686734,7.871878099359842,11.869847835721671,-0.7771063136620044,-1.219551329668697,0.2871227599185395,0.11808333292831685,0.6364276568501921,5.41319911996056,5.019800887397629,6.000529789629368,0.21666999999999997,1.01893,3.17595,5.8890199999999995,5.8890199999999995,23.0295,4.80094,6.00053,7.0,4,34
CRWS,2021-06-30,10144000.0,10150000.0,7.799408866995074,-5.425320197044335,2.374088669950739,-1.4007881773399016,-1.4007881773399016,0.9733004926108374,0.008078817733990148,0.008177339901477832,0.9813793103448276,0.7608866995073892,-0.16177339901477833,0.5991133004926108,0.5991133004926108,0.5991133004926108,0.06039408866995074,0.0,2.003448275862069,4.085714285714285,0.14364532019704435,1.4930049261083744,1.6366502463054187,5.7223645320197045,0.9044334975369458,0.19349753694581281,1.2754679802955664,0.0,0.32226600985221676,1.5977339901477832,5.406502463054188,0.21586206896551724,4.124630541871921,5.7223645320197045,0.5991133004926108,0.41054187192118224,-0.29960591133004927,0.8608866995073892,-0.07221674876847291,-0.07221674876847291,-0.060492610837438426,-0.20177339901477834,-0.7560591133004926,0.03261083743842365,0.8819487820112429,1.362969594710926,0.47877204441541477,3.2033060404758227,0.626108682073704,0.3043934111464807,-119.02409638554217,3.892992377673961,7.898527730128078,0.0768152190389571,0.047350532983160824,0.10469680796115836,0.1452525976352562,0.25584009993753903,0.015899113217777705,-0.11737531532079137,0.015899113217777705,-0.07315957933241879,-0.8888369920597852,-0.8519900497512438,0.01922587216704863,-2.068235294117647,-0.5544651619234544,0.07858738895852646,0.1205586362702813,0.0747033042793126,1.1241379310344828,0.19349753694581281,0.9140886699507389,0.12479000000000001,1.5257399999999999,0.38736,0.59947,0.59911,7.8040199999999995,4.12707,0.9146299999999999,5.0,4,34
CSBR,2021-06-30,12886272.0,13229187.0,2.965034812796886,-1.568199164468686,1.3968356483282003,-1.4560985493666392,-0.9311985687404676,-0.05926290103843872,0.0016629895699561885,0.0,-0.05759991146848253,-0.0829227071928154,-0.010204708724731157,-0.09312741591754656,-0.09312741591754656,-0.09312741591754656,0.5615613416002057,0.46268905262281046,0.0,1.0559227864871816,0.8254475501782536,0.02804405138426118,0.8534916015625148,1.9094143880496965,0.31528770437669373,0.0013606278299641544,0.8627892250672698,0.0,0.45195521085309326,1.314744435920363,6.026371839781235,-5.431701887651902,0.5946699521293334,1.9094143880496965,-0.09305182548254855,0.09811638462741512,0.12472421774671415,0.21497919713433639,-0.29888457998212586,-0.2919302599623091,-0.011867698294687345,0.4022922950594016,0.39042459676471425,0.31347353393674154,4.794594594594595,1.5528503562945368,3.5084294587400175,1.2238479060802523,0.0,0.4711026131293818,0.0,0.0,7.593562952258974,-0.031408540471637984,1.1871386017171894,-0.04877276326207443,-0.15660353374856997,4.794594594594595,0.6756218905472637,-0.01940993788819878,0.6756218905472637,6.04,739.0,0.8181818181818181,4.0,-3.863270777479893,-10.88888888888889,0.26153796674492646,0.06869625383018674,0.19973368841544614,0.025927519204316938,0.0,-0.13802813430636365,-0.01999,1.48214,2.21088,-0.09561,-0.09312999999999999,3.04394,0.61049,-0.1417,4.0,1,10
CSCO,2021-06-30,4224500000.0,4239000000.0,11.523000707714084,-4.154753479594244,7.36824722811984,-4.3932531257372025,-2.6312809624911537,2.9749941023826376,0.07737673979712197,0.05189903279075254,3.0523708421797595,3.0273649445623967,-0.6168907761264449,2.410474168435952,2.410474168435952,2.410474168435952,5.5623967916961545,1.0438782731776362,0.37249351262090113,8.742627978296769,0.5583864118895966,12.849492804906818,13.407879216796415,22.150507195093184,1.5380986081623025,0.4718093890068412,5.723519698041991,2.2486435480066054,6.942439254541165,12.665958952583157,9.895966029723992,-0.3434772351969804,9.484548242510026,22.150507195093184,2.410474168435952,0.32578438310922386,0.31516867185656994,3.480066053314461,-0.16985138004246284,-1.2111347015805614,-1.0615711252653928,-0.3465439962255249,-2.979240386883699,-0.7103090351497995,0.5412628278221209,0.5202138536252876,0.39625756741882223,1.5274915505729123,0.43657354618015964,0.6394382344511321,-57.32272727272727,30.934768841038633,10.68882900512635,0.209188060434836,1.1542329568873135,0.10882252705120558,0.25414749409277454,0.10468928164196123,0.027375976541129665,-0.017834541479691657,0.027375976541129665,-0.05248516320474772,0.12495088408644395,0.03208363374188905,-0.06315930030711714,0.3298710601719197,-0.09659367396593677,-0.03418685121107268,0.07048494983277598,0.06843027622465159,3.4036329322953525,2.7204529370134467,4.165841000235905,0.25818,1.72822,1.33543,2.41875,2.41047,11.56255,9.5171,4.18014,5.0,5,14
CSGS,2021-06-30,31972500.0,32225000.0,30.970830100853373,-16.693033359193173,14.277796741660202,-10.889247478665633,-6.290457719162141,3.3885492629945695,-0.6365244375484872,-0.4356865787432118,2.752024825446082,2.5837703646237395,-0.8202948021722265,1.7634755624515128,1.7634755624515128,1.7634755624515128,6.36611326609775,7.665632273079907,0.0,19.953700543056634,2.542870442203258,17.05287820015516,19.595748642358416,39.54944918541505,3.4093405740884406,7.50600465477114,18.238417377812258,3.3431497284716833,8.038262218774243,26.2766795965865,14.649123351435222,27.549728471683476,13.272769588828549,39.54944918541505,1.7634755624515128,1.1114041892940263,0.5402948021722266,5.505787432117921,-1.018277734678045,-2.0458960434445306,-0.3491388673390225,-1.0366795965865012,-2.3606516679596585,1.330178432893716,0.44824700919715094,0.7830913132482948,0.48707139676413835,1.0940478074227582,0.2172325565313602,0.46100788048515334,7.777492877492877,0.0,8.999145771788708,0.05693988687771471,0.7693510488606221,0.04458913079127896,0.13286417357352442,0.23101445266579074,0.04085402754037104,-0.04318243243243247,0.04085402754037104,-0.3316947538014653,0.4799095363739163,-0.08752440271451145,0.4880327632689181,-1.2118951264888087,-0.08201080182800169,0.00040195101610418504,-0.02828548065738401,0.03054348843931809,5.479162141194725,10.849154383242825,5.821474010861133,0.10941,3.30114,1.97974,1.7774,1.76348,31.21542,13.37759,5.86745,5.0,5,16
CSII,2021-06-30,37854726.0,37854726.0,6.089913317560402,-1.3377721978492196,4.752141119711182,-5.326811769817064,-4.140856811379377,-0.5746706501058811,-0.03320589349926876,-0.015902902057724575,-0.6078765436051499,-0.6078765436051499,-0.007687283220594438,-0.6155638268257443,-0.6155638268257443,-0.6155638268257443,5.575710678767032,1.0053170111441303,0.8814487258473355,7.537896325018969,0.7438172977397856,0.8831922333819032,1.6270095311216888,9.164905856140658,1.2728925841386356,0.0,1.3326473423688234,0.5458499422238586,0.6878137223870013,2.0204610647558248,17.076995881571037,-9.933687011761755,7.144444791384832,9.164905856140658,-0.6155638268257443,0.6430636956664275,-0.5011791658457652,-0.36352132095738854,-0.2570352774446181,-3.035895702956614,0.0,3.6842427547883982,3.5516040982571107,0.15218707434310844,5.936997147843855,0.6644818193609754,2.3333333333333335,5.656332388447281,0.0,0.7803298457480957,-36.136212624584715,6.908981928252465,8.362731218050309,-0.10107924279492651,4.938311495232621,-0.06716531915200254,-0.08615978495180272,5.936997147843855,0.5764183607630022,-0.005734575968085798,0.5764183607630022,1.1980945193849637,106.21428571428571,1.0782277604707513,-18.28550404709345,-4.256287425149701,2.8732193732193734,-0.12088867533834413,-0.013963128613505016,0.03429505516959552,-0.46451267405818764,0.5458499422238586,-1.2150398341279764,-0.09436,1.97386,0.2828,-0.61556,-0.61556,6.08991,7.1444399999999995,-1.21504,2.0,1,11
CSWI,2021-06-30,14805000.0,14910000.0,28.11569416498994,-15.721327967806841,12.394366197183098,-8.405767940979208,-8.405767940979208,3.98859825620389,-0.5601609657947686,-0.15982562038900067,3.4284372904091214,3.4284372904091214,-0.7263581488933601,2.7020791415157612,2.7020791415157612,2.7020791415157612,0.6765928906773977,6.485244802146211,6.578537894030852,14.389872568745808,5.53682092555332,38.755868544600936,44.29268947015426,58.682562038900066,5.512206572769953,0.03762575452716298,5.549832327297116,16.21569416498994,25.49939637826962,31.049228705566733,7.0321931589537225,23.288665325285045,27.633333333333333,58.682562038900066,2.7020791415157612,1.2968477531857814,-0.17196512407780012,4.443594902749832,-0.1778001341381623,-19.442588866532528,15.522401073105298,-0.6142857142857143,14.3560697518444,-0.5533199195171026,0.27108784176847006,0.47911497365013367,0.2883402218838373,2.5928481655145745,0.1270852003836297,0.4408344366121587,24.955937893411665,4.273851518055584,8.622426453983923,0.09610572392981954,1.2904601923913568,0.04604569138826251,0.09778332237089607,0.14400264138484034,1.369583880621268,-0.006382178957660689,1.369583880621268,-0.12184489297702605,3.104006820119352,-0.33977919495302755,0.06444972553219985,1.1602564102564101,1.5559141520090365,0.08638638301401236,0.48299826535604673,0.35402749294401925,4.60523138832998,16.253319919517104,4.981824279007378,0.14185999999999999,1.8437,1.12362,2.7212400000000003,2.70208,28.3151,27.829309999999996,5.01716,5.0,3,13
CSX,2021-06-30,763250000.0,765250000.0,13.774583469454427,-6.366546880104541,7.408036589349885,-1.8085592943482522,0.0,5.599477295001633,-0.9591636720026135,-0.9813786344331917,4.64031362299902,4.64031362299902,-1.1107481215289121,3.529565501470108,3.529565501470108,3.529565501470108,3.8640967004246978,1.2505717085919634,0.3894152237830774,5.625612544919961,42.34302515517805,1.2767069585102908,46.24240444299249,51.86801698791245,1.9797451813132962,0.053577262332571055,2.352172492649461,21.308069258412285,32.31885004900359,34.67102254165305,1.5746488075792224,16.303168899052597,17.196994446259392,51.86801698791245,3.529565501470108,0.21953609931394968,0.0836327997386475,5.641293694870957,-1.999346618752042,-1.4243711205488403,-0.7905913100294022,-1.0989872590656649,-2.9624305782424045,1.2544919960797125,0.5920344456404736,0.2655698881386677,1.1054913294797688,2.3916666666666666,0.2902762827412989,0.5378047623565126,5.7057256990679095,35.37248322147651,10.022881813332031,0.25623754861967557,2.1744444444444446,0.06804897712385367,0.2052431610942249,0.30175816289917473,0.022094041304012046,-0.002538134847837603,0.022094041304012046,-0.17324762779308234,-0.07105263157894737,-0.08311688311688314,-0.18293755496921726,0.28077455048409394,0.11298076923076916,-0.10510230070464388,-0.004247787610619502,-0.014711033274956264,7.408036589349885,21.361646520744856,6.6030708918654035,0.40651,1.8707900000000002,2.01611,3.53881,3.5295699999999997,13.81068,17.23027,6.620369999999999,7.0,3,51
CTAS,2021-06-30,104472500.0,107287000.0,64.3159283044544,-34.83033359120863,29.48559471324578,-17.960619646369086,-17.960619646369086,11.524975066876696,-0.923187338633758,-0.923187338633758,10.601787728242938,10.601787728242938,-1.3944187086972326,9.207369019545704,9.207369019545704,9.207369019545704,5.160093953601089,8.663603232451276,4.96994976092164,27.762506175025866,12.396003243636228,35.18068358701427,50.042791764146635,77.8052979391725,9.103218470084913,2.329601908898562,11.84076355942472,21.357834593193957,30.391631791363352,42.232395350788074,13.77315052149841,71.66222375497497,35.57290258838443,77.8052979391725,9.207369019545704,1.6392293567720226,-1.3489611975355822,11.760502204367723,-1.3172145739931214,-1.28237344692274,-1.8641587517593,-2.1312927008864073,-7.503332183768769,2.9749177439950785,0.53585903256699,0.8266265923785298,0.582100372359706,2.34465505840864,0.3317764891840536,0.45844933736583665,12.483896371382993,12.940961458034437,9.838865643965082,0.14315845642405226,1.1674667023520893,0.11833858700398454,0.2588309738478348,0.20408254338293635,0.056380426171668274,-0.012685882130441861,0.056380426171668274,0.03160078991531701,-0.09293434951572188,0.1017567798055603,0.04381214476230233,0.23605641992569115,-0.036288360123472474,-0.049454448975970844,0.011387281394702908,-0.018552474031396482,13.787840092462273,23.687436502092517,12.516083029630803,0.17919000000000002,1.35935,1.18721,9.45542,9.20737,66.04861,36.531240000000004,12.85327,6.0,3,9
CTSH,2021-06-30,536000000.0,537250000.0,31.322475570032573,-19.893904141461146,11.428571428571429,-7.028385295486273,-5.986040018613308,4.400186133085156,0.13029315960912052,0.12470916705444393,4.5304792926942765,4.1898557468590045,-1.3438808748255002,2.847836202885063,2.847836202885063,2.847836202885063,4.01675197766403,6.01582131223825,0.0,12.275476966030713,2.3266635644485807,15.59050721265705,18.73429502093997,31.009771986970684,4.666356444858073,0.07073057235923685,5.863192182410423,1.2173103769194975,4.6030711959050725,10.466263378315496,0.09120521172638436,20.301535597952537,20.543508608655188,31.009771986970684,2.847836202885063,1.003257328990228,0.6514657980456026,5.552349930200093,-0.6961377384830154,-2.799441600744532,-3.3355048859934855,-2.242903676128432,-6.484876686831084,-3.560725919032108,0.6485243388271368,1.0100840336134453,0.6631205673758865,2.0936507936507938,0.1866615561517823,0.36486807701449964,-35.28358208955224,0.0,10.226032503344959,0.09091989541240789,1.711111111111111,0.09183673469387756,0.1386246262571351,0.4618627826753545,-0.044121865855757614,-0.015540979731726079,-0.044121865855757614,-0.13461538461538458,0.5981012658227849,0.3760217983651226,0.1202232717904681,-0.8850432632880099,-0.7584415584415585,-0.0041425020712509975,0.05186424474187379,0.04165680473372779,5.449976733364355,1.2880409492787344,6.749185667752443,0.14048,2.36993,0.50947,2.85448,2.84784,31.39552,20.59142,6.7649300000000006,6.0,5,16
CTXS,2021-06-30,123121500.0,125764250.0,25.05895753363933,-4.185911338078985,20.873046195560345,-16.82482104413615,-12.392647354077171,4.048225151424193,-0.4306708782503772,-0.5773659843715523,3.6175542731738153,3.5417934746957105,-0.25570859763406534,3.2860848770616453,3.2860848770616453,3.2860848770616453,3.961189288688956,4.53653562121191,0.16864888074313647,10.895759327471838,1.750728048710186,39.844701495059205,41.68977272953164,52.58553205700348,4.067539066149561,0.0,15.834746360750373,27.61340365008339,34.76538841522929,50.60013477597966,53.69078255545594,39.96622251553999,1.9853972810238203,52.58553205700348,3.2860848770616453,3.8406383372063204,-0.9024742722991629,6.873320518350803,-0.43596650081402305,-16.61791804904812,12.319399193331968,-0.704333703735362,9.310475751256815,-0.3748123970047132,0.3251884598234413,0.4765371111292561,0.6716770795050839,0.688091812728948,0.21577491789043576,0.8329574830692862,7.011540792155566,148.5865629420085,9.498520205370482,0.13113414126068015,0.5366505226104663,0.06249028484678031,1.6551271166076607,0.10941354193300551,0.526906809548426,0.35233348472000037,0.526906809548426,-0.4509377736031046,-0.19665271966527198,-0.5031066868261027,0.0886532976719232,0.6436909587515875,-0.3097127242971536,-0.00026805263094453746,-0.041857282599029766,-0.09893663358286531,4.697296727806193,27.61340365008339,3.614564552327072,0.16155,1.09996,25.48615,3.3566199999999995,3.28608,25.59684,2.0280099999999996,3.69215,4.0,5,16
CYAN,2021-06-30,5780000.0,5814000.0,5.545923632610939,-3.800997592019264,1.7449260405916753,-2.194014447884417,-2.062435500515996,-0.44908840729274163,-0.0932232542139663,-0.0932232542139663,-0.542311661506708,-0.542311661506708,-0.004815961472308222,-0.5471276229790162,-0.5471276229790162,-0.5471276229790162,0.27055383556931545,0.3238734090127279,1.739250085999312,2.4439284485724113,2.611455108359133,0.0500515995872033,2.6615067079463364,5.105435156518748,0.8820089439284485,0.4150326797385621,1.3837289301685587,0.9164086687306502,0.9262125902992776,2.309941520467836,5.578775369797041,-2.78328173374613,2.7954936360509115,5.105435156518748,-0.5471276229790162,0.08531131750945993,0.1324389404884761,-0.0034399724802201583,-0.12263501891984864,-0.1286549707602339,0.1040591675266598,0.011695906432748537,0.09941520467836257,-0.032679738562091505,0.0927694406548431,1.0862783411380252,0.3762532981530343,1.7661901802361715,0.0,0.3146321796303188,-4.817343173431734,3.1886867088607596,7.508448912480794,-0.09865401314973328,0.4295835922933499,-0.1071657177509012,-0.19571771365286408,0.0927694406548431,-0.05078187458028205,0.0,0.0,-2.758430071862908,0.0,0.0,-1.9278481012658228,0.0,0.0,-0.030751194877806864,0.0,0.0,-0.12315101479188166,1.3314413484692122,-0.10853113175094599,-0.08098,0.19837,0.82631,-0.55035,-0.54713,5.57855,2.8119400000000003,-0.10917,2.0,6,18
DISCA,2021-06-30,26000000.0,6000000.0,1796.6666666666667,-651.8333333333334,1144.8333333333333,-753.6666666666666,-521.3333333333334,391.1666666666667,-80.0,-108.0,311.1666666666667,248.0,-58.166666666666664,189.83333333333334,163.66666666666666,163.66666666666666,334.6666666666667,412.6666666666667,0.0,977.5,198.16666666666666,4428.5,4626.666666666667,5604.166666666667,354.6666666666667,58.5,523.6666666666666,2445.8333333333335,2984.6666666666665,3508.3333333333335,1825.5,1447.0,2095.8333333333335,5604.166666666667,189.83333333333334,519.8333333333334,-496.5,445.5,-64.5,-79.5,-175.5,-73.66666666666667,-293.1666666666667,79.0,0.19335083114610674,0.3205947955390335,0.2776183644189383,1.8666454487587525,-0.0,0.6371985157699444,3.621913580246914,0.0,10.03261876085072,0.09109461966604823,1.4271164863144494,0.02920446096654275,0.07809145129224652,0.19335083114610674,0.0070380353399221995,-0.01355355414087478,0.0070380353399221995,-0.5237633365664404,-0.4833948339483395,-0.6286472148541113,-0.1956368754398311,-0.5941043083900226,-0.22173913043478266,-0.030575539568345356,-0.032571032571032554,0.04062616474096159,623.5,2504.3333333333335,120.66666666666667,0.21771999999999997,0.73727,1.67396,37.76923,163.66666999999998,414.61537999999996,415.76923,27.84615,5.0,4,45
DLTH,2021-06-30,32489000.0,32667000.0,20.273823736492485,-9.690146018918174,10.58367771757431,-9.20356935133315,-9.20356935133315,1.3801083662411608,-0.18976336976153305,-0.19043683227722166,1.1903449964796278,1.1903449964796278,-0.3008540729176233,0.8894909235620044,0.8955826981357333,0.8955826981357333,0.7975632901705084,0.0783053234150672,4.413781492025592,5.650319894694952,3.6667891143967917,5.248599504086693,9.109651942327119,14.759971837022071,2.408455015765145,0.5591575596167386,3.3890470505403005,0.8289405210150916,5.49517862062632,8.88422567116662,2.858481035907797,3.113539657758594,5.875746165855451,14.759971837022071,0.8894909235620044,-0.0832950684176692,1.26194630667034,2.959102458138182,-0.31037438393485783,-0.3062417730431322,-2.13744757706554,0.0,-2.139988367465638,0.512872317629412,-0.0,1.3735679146514463,0.3483593884212335,1.667229699214163,-0.0,0.5220365854579222,7.247066388040508,4.593300273953601,8.821044918883517,0.04417433582219135,0.25844097190859,0.06067645033640006,0.152420249761648,-0.0,-0.04637548159458238,-0.06480700263976091,-0.04637548159458238,1.5758055995773903,-0.9750813063991571,-1.0359431780640898,-3.328972868217054,-0.8674810714512948,-1.2767914097384647,0.0834095374261612,-0.47875058602906706,0.21381587925434653,2.2710686625646677,1.3880980806318304,3.523494658217773,0.06807,3.9343,1.5120200000000001,0.90049,0.8955799999999999,20.3849,5.98209,3.5428,6.0,4,4
DLTR,2021-06-30,236275000.0,237275000.0,108.32241070487831,-74.77315351385523,33.549257191023074,-24.94363080813402,-24.94363080813402,8.605626382889053,-0.5917184701295964,-0.5904541144241914,8.013907912759457,8.013907912759457,-1.8236223790959856,6.190285533663471,6.190285533663471,6.190285533663471,6.2117795806553575,0.0,15.191655252344326,22.357601938678748,17.62680433674007,48.734169212938575,66.36097354967865,88.71857548835739,7.12338004425245,1.2643557054051207,16.445896112106205,13.603624486355494,41.037614582235804,57.48351069434201,10.354230323464334,16.174481087345907,31.235064798229903,88.71857549257192,6.190285533663471,0.4458961121062059,0.1900748077125698,9.750289748182489,-3.6944473711937627,-3.6944473711937627,-6.11105257612475,-0.9693393741439258,-7.24939416289116,-1.1851227478663997,0.16006681049481522,1.2209665237365488,1.2634765061977515,1.359463892163395,-0.0,0.3097166779497475,14.574589578872233,7.130388947456028,10.409970298699694,0.057146859023741156,0.3777100097380965,0.06977440180467986,0.19818385438452094,0.16006681049481522,0.02827792372922744,0.017138577454580695,0.02827792372922744,0.8207512086277426,-0.2551710421638823,0.5125201938610662,0.24839270199826236,-0.5834582708645677,-0.5389296086295119,0.06697275508636769,-0.04258337150371605,0.030683336514601978,11.529659677589295,13.603624486355494,9.848909493204088,0.07944,1.59103,1.84035,6.21649,6.19029,108.78087,26.36931,9.89059,9.0,6,44
DMRC,2021-06-30,13980000.0,13980000.0,1.7525751072961373,-0.5791845493562232,1.1733905579399142,-3.461230329041488,-2.244349070100143,-2.2878397711015737,0.010371959942775394,0.0,-2.2774678111587985,-2.2774678111587985,-0.0008583690987124463,-2.2783261802575105,-2.2783261802575105,-3.0968526466380544,5.042989985693849,0.29620886981402,0.0,5.48068669527897,0.22489270386266094,0.7314020028612304,0.9676680972818312,6.448354792560801,0.2151645207439199,0.3432761087267525,0.7689556509298998,0.020028612303290415,0.1863376251788269,0.9552932761087267,18.32739628040057,-12.8379113018598,5.493061516452074,6.448354792560801,-2.2783261802575105,0.6870529327610873,0.011802575107296138,-1.4724606580829758,-0.078826895565093,-3.347925608011445,0.3599427753934192,2.855793991416309,4.423748211731044,-0.39663805436337624,1.8409185226172362,0.2717863957048409,0.7366310160427807,7.127441860465116,0.0,0.6695236929104934,0.0,0.0,7.389183810308165,-1.2999877556018122,6.943441860465116,-0.35331898655544214,-0.4147643665438256,1.8409185226172362,0.7867718470655858,-0.07090736694562394,0.7867718470655858,-0.043082469580892346,0.0519447287615149,-0.07700942972608893,-0.05462074978204012,0.2604958016793282,0.05364304812834231,0.04188637523388339,0.20655501530704123,0.08256584262401034,-2.180829756795422,0.3633047210300429,-2.246995708154506,-1.30542,0.7255699999999999,0.17390999999999998,-3.09685,-3.09685,1.75258,5.48948,-2.247,4.0,5,16
DVAX,2021-06-30,107392500.0,108459250.0,1.0968820086806796,-0.31240304538340435,0.7844789632972753,-1.036933226073387,-0.7445469150856198,-0.25245426277611177,-0.10313550941943633,-0.16896668564460846,-0.3555897721955481,-0.5693751339788907,0.0,-0.5693751339788907,-0.5693751339788907,-0.5693751339788907,2.145266540198277,0.77442910586234,0.6347637476748179,3.9418767878258425,0.28301873745208456,0.2940274803670503,0.5770462178191348,4.518923005644977,0.2040121059291854,0.013811638933516505,1.0088766057298018,1.6585860588193262,2.590235503195901,3.5991121089257025,12.853315876700234,-11.923123200649092,0.9198108967192747,4.518923005644977,-0.5693751339788907,0.41499457169397724,-0.13806106901900944,-0.25219610130071896,0.03120065831176225,-0.5506953072236808,0.0,1.1671295901456076,1.1733715658184987,0.37958956935438887,5.2812382660937045,0.24273084699838202,-0.7752577319587629,3.9071941657070792,0.0,0.7151899266183059,-1.494106733602532,1.728016151991401,8.075426510086302,-0.519085124446275,2.8940066896967704,-0.12599797192110487,-0.619013251538662,5.2812382660937045,0.8904827660690591,0.387370071786046,0.8904827660690591,-0.5080264174693084,-1.0575990691059538,-1.0707423580786026,-0.8143190251535786,-3.8981629392971247,-2.241871449106715,1.9472810603245385,3.2626598465473142,6.632109167506182,-0.2122087327729078,1.6585860588193262,0.0,-0.23016,0.0,3.9128800000000004,-0.57503,-0.56938,1.10778,0.92895,0.0,5.0,1,10
